,date,token,price,ret
0,Thu Aug 26 2021 00:00:07 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,2.1487163135931833,0.0
1,Fri Aug 27 2021 00:00:08 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,2.444988203582482,0.12916969782337306
2,Sat Aug 28 2021 00:00:07 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,1.9185230175047323,-0.24248466991477222
3,Sun Aug 29 2021 00:00:08 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,2.235215329105234,0.1527819392536256
4,Mon Aug 30 2021 00:00:08 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,1.957337590507947,-0.13275238991463886
5,Tue Aug 31 2021 00:00:08 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,1.8265326138146356,-0.06916575462771053
6,Wed Sep 01 2021 00:00:09 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,1.437334093925752,-0.23962934889349044
7,Thu Sep 02 2021 00:00:08 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,2.3511854546707296,0.4921295756530327
8,Fri Sep 03 2021 00:00:08 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,2.0988475955771575,-0.11353121966817929
9,Sat Sep 04 2021 00:00:06 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,2.713674624364197,0.25691523627911467
10,Sun Sep 05 2021 00:00:06 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,3.1795690282588662,0.15844199553135144
11,Mon Sep 06 2021 00:00:06 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,3.2722933864414294,0.02874541860070922
12,Tue Sep 07 2021 00:00:08 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,3.297452953656926,0.007659257727815753
13,Wed Sep 08 2021 00:00:09 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,4.3893133912988676,0.2860224737302622
14,Thu Sep 09 2021 00:00:10 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,5.27343890222518,0.18350988089464343
15,Fri Sep 10 2021 00:00:09 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,5.285796591215096,0.002340641922324696
16,Sat Sep 11 2021 00:00:10 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,5.53207695404552,0.04553998963671752
17,Sun Sep 12 2021 00:00:07 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,5.531159649561056,-0.00016582931730248115
18,Mon Sep 13 2021 00:00:07 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,5.5091589265602305,-0.003985528492054278
19,Tue Sep 14 2021 00:00:08 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,4.815837116540974,-0.13450208048768092
20,Wed Sep 15 2021 00:00:08 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,5.100603796152197,0.05744903800663917
21,Thu Sep 16 2021 00:00:09 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,5.534575390522116,0.08165592554686323
22,Fri Sep 17 2021 00:00:07 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,4.76019687621138,-0.15072582173521173
23,Sat Sep 18 2021 00:00:08 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,5.600283862644028,0.1625282582776694
24,Sun Sep 19 2021 00:00:08 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,6.181721030141794,0.09877943032760281
25,Mon Sep 20 2021 00:00:09 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,7.089475457079495,0.13701463777856476
26,Tue Sep 21 2021 00:00:10 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,5.857345475578012,-0.19091484387842614
27,Wed Sep 22 2021 00:00:08 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,5.389040363357391,-0.08332918156558969
28,Thu Sep 23 2021 00:00:08 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,6.209556800370382,0.14172219582166368
29,Fri Sep 24 2021 00:00:08 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,7.282362385250792,0.1593657883391481
30,Sat Sep 25 2021 00:00:08 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,6.2716797738668095,-0.14941108775512807
31,Sun Sep 26 2021 00:00:08 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,6.061247708617524,-0.034128553882707434
32,Mon Sep 27 2021 00:00:09 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,5.480135531502314,-0.10078583871934912
33,Tue Sep 28 2021 00:00:08 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,5.243399809182838,-0.04415972619252234
34,Wed Sep 29 2021 00:00:08 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,4.8991799568342165,-0.0679022711246141
35,Thu Sep 30 2021 00:00:08 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,5.067595249801057,0.033798560015803496
36,Fri Oct 01 2021 00:00:07 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,5.254109053816298,0.03614405201033887
37,Sat Oct 02 2021 00:00:09 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,5.845039383675397,0.10658288552345167
38,Sun Oct 03 2021 00:00:08 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,5.835344132750995,-0.0016600915778776301
39,Mon Oct 04 2021 00:00:08 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,5.537793362785886,-0.05233712988838146
40,Tue Oct 05 2021 00:00:08 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,5.167975320071794,-0.0691151205052666
41,Wed Oct 06 2021 00:00:07 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,5.195720270853353,0.0053542709396080515
42,Thu Oct 07 2021 00:00:08 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,5.009933655922879,-0.03641258920227192
43,Fri Oct 08 2021 00:00:07 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,5.207758840297375,0.03872692552933516
44,Sat Oct 09 2021 00:00:07 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,5.093399271169224,-0.022204157311010296
45,Sun Oct 10 2021 00:00:07 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,5.057145176191206,-0.007143311243462251
46,Mon Oct 11 2021 00:00:07 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,4.682763787837792,-0.07691364107461983
47,Tue Oct 12 2021 00:00:07 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,4.52351625332492,-0.03459886501528072
48,Wed Oct 13 2021 00:00:08 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,4.4202370420979955,-0.02309629947775669
49,Thu Oct 14 2021 00:00:07 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,4.36220980177437,-0.013214559852854595
50,Fri Oct 15 2021 00:00:07 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,5.058211711437486,0.14803423988832948
51,Sat Oct 16 2021 00:00:08 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,4.6291629199138065,-0.08863694720325517
52,Sun Oct 17 2021 00:00:09 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,4.941338745185638,0.06526023861764829
53,Mon Oct 18 2021 00:00:08 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,4.5308808936389875,-0.08671991718796915
54,Tue Oct 19 2021 00:00:08 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,4.927515061005312,0.08391843821324367
55,Wed Oct 20 2021 00:00:07 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,4.6075827172110175,-0.06713145342834835
56,Thu Oct 21 2021 00:00:08 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,5.174719986919834,0.11608186574740698
57,Fri Oct 22 2021 00:00:09 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,6.275726614460672,0.19290404456754662
58,Sat Oct 23 2021 00:00:08 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,5.946980031117502,-0.053805740536182166
59,Sun Oct 24 2021 00:00:09 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,5.920977585254156,-0.0043819650037983
60,Mon Oct 25 2021 00:02:36 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,6.080090272467243,0.02651797540582044
61,Tue Oct 26 2021 00:00:18 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,10.028213415513145,0.500382918718287
62,Wed Oct 27 2021 00:00:16 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,9.842005289721353,-0.01874298212370104
63,Thu Oct 28 2021 00:00:16 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,8.673882802713575,-0.12634294591696751
64,Fri Oct 29 2021 00:00:13 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,8.721770187319294,0.005505686460744817
65,Sat Oct 30 2021 00:00:18 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,8.729358428722959,0.000869656289730129
66,Sun Oct 31 2021 00:00:28 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,7.700106327768518,-0.1254577391758133
67,Mon Nov 01 2021 00:00:25 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,6.9763195525512,-0.09871264458938982
68,Tue Nov 02 2021 00:00:19 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,6.849343188973858,-0.01836873012045806
69,Wed Nov 03 2021 00:00:20 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,7.057843604909207,0.029986803595657356
70,Thu Nov 04 2021 00:00:17 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,7.599854289869463,0.07398950827168264
71,Fri Nov 05 2021 00:00:12 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,7.426725894678188,-0.02304397331728828
72,Sat Nov 06 2021 00:00:18 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,7.182191930338886,-0.03348048215777641
73,Sun Nov 07 2021 00:02:34 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,6.861459440939327,-0.04568445364474994
74,Mon Nov 08 2021 00:02:57 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,6.736022986689748,-0.018450476155554667
75,Tue Nov 09 2021 00:02:30 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,7.024291561249479,0.04190467531330661
76,Wed Nov 10 2021 00:03:28 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,7.283166638912136,0.03619138074485734
77,Thu Nov 11 2021 00:00:35 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,6.684134125070163,-0.08582906838647718
78,Fri Nov 12 2021 00:00:19 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,7.699397593647656,0.1414054140887261
79,Sat Nov 13 2021 00:00:21 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,7.224609975348458,-0.06364884131729166
80,Sun Nov 14 2021 00:00:24 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,6.965763712934885,-0.03648599857167887
81,Mon Nov 15 2021 00:00:25 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,6.840276535720836,-0.018179091302795183
82,Tue Nov 16 2021 00:00:24 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,5.947402559328855,-0.13987358042260398
83,Wed Nov 17 2021 00:00:22 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,5.1775729744205075,-0.13861817087694925
84,Thu Nov 18 2021 00:00:15 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,5.025115015660913,-0.029888066344684112
85,Fri Nov 19 2021 00:00:15 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,4.4490495990258445,-0.12175784225642156
86,Sat Nov 20 2021 00:00:16 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,4.245601987932791,-0.04680687935042457
87,Sun Nov 21 2021 00:00:18 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,4.3753663493493855,0.030106632532886514
88,Mon Nov 22 2021 00:00:15 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,4.302538653188275,-0.016785020344413752
89,Tue Nov 23 2021 00:00:16 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,4.046348757650937,-0.06139029978866388
90,Wed Nov 24 2021 00:00:16 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,4.215424537964108,0.040935373967603585
91,Thu Nov 25 2021 00:00:15 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,3.86478295540123,-0.08684478309912591
92,Fri Nov 26 2021 00:00:17 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,3.707970985750309,-0.0414207011310643
93,Sat Nov 27 2021 00:00:17 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,3.339470322228498,-0.10467261464895028
94,Sun Nov 28 2021 00:00:18 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,3.311790881335171,-0.008323113417230292
95,Mon Nov 29 2021 00:00:19 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,3.2910830913851914,-0.006272377127660487
96,Tue Nov 30 2021 00:00:17 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,3.255429890562671,-0.010892379935137602
97,Wed Dec 01 2021 00:00:18 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,3.314217636662083,0.017897250970352295
98,Thu Dec 02 2021 00:00:22 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,3.1823588708735526,-0.04059888364327997
99,Fri Dec 03 2021 00:00:14 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,3.08225815382206,-0.031960209925080654
100,Sat Dec 04 2021 00:00:12 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,3.4245790626986428,0.10531606758401085
101,Sun Dec 05 2021 00:00:15 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,2.944229820342993,-0.15113130096433866
102,Mon Dec 06 2021 00:00:15 GMT+0000 (Coordinated Universal Time),token.v2.ref-finance.near,2.672639566298628,-0.09678067611761226
